region_code,share_count,hashtag_names,like_count,username,video_description,view_count,comment_count,id
US,0,"['adhd', 'spectrum', 'sel', 'education', 'autism', 'kidslife', 'dyslexia', 'celebratedifferences', 'autismacceptance', 'diversitymonth', 'dyscalculia', 'inclusion', 'communicationskills', 'neurodivergent', 'learningdisability', 'stressmanagement', 'educationforall', 'overcomingchallenges', 'neurodiversity', 'learningdifferences', 'diversityandinclusion', 'socialemotionallearning', 'learndifferently', 'educationresources', 'positivestories', 'rosethornbud', 'teachhowtheylearn', 'languageprocessing', 'mindfulnessactivity', 'selstrategies', 'stressmanagementmonth']",1,super_d_ville,"🎬 NEW VIDEO ALERT 🎬 We asked the Super D Cast to share some positive stories from their week and how their learning differences helped them, challenged them, and what they learned! Check out what they had to share! 🤩 In honor of #stressmanagementmonth, let's explore how our learning differences shape us in positive ways. We all face challenges, but with the right mindset and tools, we can learn from them and grow together! 💪 And don't forget to try the ""Rose - Thorn - Bud Mindfulness Activity Prompt"" with your learning community to help them identify their strengths, challenges, and communication skills. 🌹🥀🌱 Visit our IG page for the prompt! (@/SuperDville) Save or share this video and share your thoughts in the comments below!👇 #neurodiversity #learningdifferences #positivestories #mindfulnessactivity #communicationskills #kidslife #stressmanagement #educationresources #rosethornbud #overcomingchallenges #socialemotionallearning #teachhowtheylearn #celebratedifferences #diversityandinclusion #inclusion #diversitymonth #autismacceptance #autism  #spectrum #neurodivergent #adhd #dyslexia #languageprocessing #dyscalculia #learningdisability #learndifferently #SEL #SELstrategies #education #educationforall ",67,0,7226815882587065642
US,90,"['specialed', 'teacher', 'autism', 'ada', 'autismawareness', 'specialneeds', 'slp', 'civilrights', 'dyslexia', 'readingteacher', 'ocr', 'specialeducation', 'iep', 'smallbusiness', 'cerbalpalsy', 'visionimpaired', 'speechtherapy', '504', 'earlychildhoodeducation', 'teachersoftiktok', 'teacherontiktok', 'specialneedsparenting', 'adhdmoms', 'abatherapy', 'dyslexiasquad', 'accommodations', 'specialeducationteacher', 'readingteachersrock', 'readingfluency', 'bcbasoftiktok', 'trackingdata', 'dyslexiamyths', 'lssp', 'teacher2022', 'specialeducationacademy']",534,specialeducationboss,#specialeducation #adhdmoms #specialeducationacademy #IEP #abatherapy #bcbasoftiktok #slp #lssp #readingteacher #readingteachersrock #specialeducationteacher #autism #speechtherapy #visionimpaired #cerbalpalsy #teacher #autismawareness #teachersoftiktok #teacherontiktok #earlychildhoodeducation #dyslexia #teacher2022 #dyslexiasquad #dyslexiamyths #ADA  #OCR #504 #civilrights #accommodations #trackingdata #readingfluency #specialed #specialneeds #specialneedsparenting #smallbusiness ,17156,59,7226808628387302699
US,2,"['team', 'anxiety', 'adhd', 'autism', 'autistic', 'asd', 'mentalhealth', 'autismawareness', 'specialneeds', 'autismmom', 'dyslexia', 'autismspectrum', 'disability', 'autismsupport', 'mentalhealthawareness', 'autismlove', 'adhdproblems', 'aspergers', 'autismacceptance', 'adhdlife', 'actuallyautistic', 'adhdawareness', 'inclusion', 'neurodivergent', 'differentnotless', 'autismspectrumdisorder', 'adhdsupport', 'autismfamily', 'neurodiverse', 'neurodiversity', 'autisticadults', 'capcut']",14,icanhopefuture,Our team is truly a team of superheroes going above and beyond for for our community and our families!   #CapCut #team ##neurodiversity #autism #neurodivergent #adhd #autismawareness #actuallyautistic #autismacceptance #asd #mentalhealth #autistic #neurodiverse #autismspectrum #adhdawareness #specialneeds #anxiety #mentalhealthawareness #aspergers #dyslexia #inclusion #disability #adhdsupport #differentnotless #adhdlife #autismspectrumdisorder #adhdproblems #autismfamily #autismlove #autismmom #autismsupport #autisticadults ,270,0,7226796601564482858
US,1,"['skills', 'training', 'learning', 'nc', 'brain', 'cary', 'raleigh', 'dyslexia', 'braintraining', 'cognitive', 'learningrx', 'readingstruggles', 'strugglinglearner']",136,personal_brain_trainer,What is brain training?? #brain #training #learning #learningrx #raleigh #cary #braintraining #skills #cognitive #nc #readingstruggles #dyslexia #strugglinglearner ,1721,2,7226781940030983467
US,9,"['epilepsyawareness', 'iep', 'learningdisability', 'dyslexiaawareness', 'momswhotiktok', 'momsover30', 'dyslexiasquad', 'neurodiversityacceptance', 'specificlearningdisability', 'iepmoms', 'iepadvocate', 'specialneedsmomsunite', 'anxiousmomsoftiktok', 'dyslexiatiktok', 'theiepmom', 'adhdmamaadventures', 'adhdparentsupport', 'specialneedsmomskills']",363,theiepmom,Parents who IEP like a boss ✌️ #theiepmom #iep #specificlearningdisability #dyslexiatiktok #neurodiversityacceptance #momsover30 #iepmoms #specialneedsmomsunite #iepadvocate #specialneedsmomskills #dyslexiaawareness #adhdmamaadventures #dyslexiasquad #learningdisability #adhdparentsupport #momswhotiktok #anxiousmomsoftiktok #epilepsyawareness ,19015,24,7226761160295583018
US,0,"['reading', 'education', 'teaching', 'intervention', 'dyslexia', 'neurodivergent', 'dyslexiaawareness', 'entrepreneursofinstagram', 'dyslexia_therapy']",1,dyslexiatherapy,"Research is clear the majority of children entering kindergarten and elementary school at risk for reading failure have the potential to learn to read at average or above-average levels if they are identified early and provided systemic, intensive instruction in phonemic awareness, phonics, reading fluency, vocabulary, and comprehension.  #dyslexia #intervention #reading #education #teaching #neurodivergent #dyslexiaawareness #entrepreneursofinstagram #dyslexia_therapy",70,0,7226753232779889963
US,0,"['lego', 'adhd', 'fyp', 'dyslexia', 'legotiktoker']",33,wastelandwabbit,thank you @brickenmad #fyp #lego #legotiktoker #dyslexia #adhd ,488,5,7226733203904548139
US,52,"['adhd', 'asd', 'mentalhealth', 'dyslexic', 'dyslexia', 'neurodivergent', 'neurodiverse']",1187,drjacobsanthouse,It’s different to do something randomly than to deal with experiencing it constantly. #dyslexia #dyslexic #adhd #asd #neurodivergent #neurodiverse #mentalhealth ,11687,37,7226726873277992234
US,24,"['acceptance', 'diversity', 'adhd', 'autism', 'dyslexia', 'compassionate', 'autismacceptance', 'inclusion', 'inclusive', 'neurodivergent', 'differentnotless', 'autisticandproud', 'autismpride', 'neurodiversity', 'acceptancenotawareness', 'inclusionmatters', 'neurodivergentacceptance']",63,designed_x_love,"❤️ https://etsy.com/shop/AllMyLoveShops 🥰 Promote #inclusion for all #neurodivergent individuals. ♾ Every human brain works & acts uniquely. 🌻 Each mind has its own wire diagram. 🌎 Support #NeurodivergentAcceptance. #Neurodiversity is the concept that neurological differences, such as #autism, #ADHD, #dyslexia, and others, are not inherently negative or pathological, but rather are simply variations of the human experience. This idea is important because it recognizes that #neurodivergent individuals have unique strengths and perspectives that can benefit society as a whole. By embracing and celebrating neurodiversity, we can create a more #inclusive and #compassionate world that values #diversity and supports the full potential of all individuals. This means listening to and learning from neurodivergent individuals, promoting inclusion in all areas of life, and creating safe and supportive spaces that celebrate diversity. Neurodiversity #acceptance can also benefit individuals who do not identify as neurodivergent by promoting empathy, understanding, and acceptance of differences. When we acknowledge and value the diversity of human experiences, we can build a more tolerant and compassionate society that benefits everyone. It's important to remember that neurodiversity acceptance is not the same as ignoring or minimizing the challenges that neurodivergent individuals may face. Rather, it means recognizing that these challenges are often the result of societal barriers and prejudices, rather than inherent flaws in the individual. In short, neurodiversity acceptance is about recognizing and valuing the diversity of neurodivergent individuals, promoting inclusion and empathy, and building a society that celebrates differences and supports the full potential of all individuals. Let's work towards a world that embraces and celebrates neurodiversity, and recognizes the unique strengths and perspectives that neurodivergent individuals bring to the table.  #Neurodiversity #DifferentNotLess #InclusionMatters #NeurodivergentAcceptance #AutismAcceptance #AutismPride #AcceptanceNotAwareness #AutisticAndProud ❤️💖🥰 ",965,9,7226724186255822122
US,0,"['school', 'college', 'highschool', 'middleschool', 'parenting', 'teenager', 'adolescence', 'schoollife', 'adhd', 'education', 'routines', 'studying', 'asd', 'fyp', 'responsibility', 'student', 'planning', 'dyslexia', 'timemanagement', 'educator', 'accountability', 'forecasting', 'selfdiscipline', 'executivedysfunction', 'add', 'executivefunction', 'educatorsoftiktok', 'executivefunctioncoaching', 'executivefunctionskills', 'efcoach', 'executivedysfunctiondisorder']",3,super_in_7th,Creating a contract with older students provides an opportunity for them to outline expectations. #fyp #middleschool #highschool #college #ADD #ADHD #ASD #dyslexia #teenager #adolescence #education #educator #educatorsoftiktok  #school #schoollife #efcoach #executivedysfunction #executivedysfunctiondisorder #executivefunction #executivefunctionskills #executivefunctioncoaching #routines #forecasting #timemanagement #planning #selfdiscipline #responsibility #accountability #parenting #studying #student,206,0,7226703154946198830
US,0,"['hope', 'specialed', 'sayiwont', 'dosomething', 'vets', 'parenting', 'trump', 'trauma', 'jfk', 'lgbtq', 'sel', 'education', 'godknows', 'allin', 'welcomehome', 'suicideawareness', 'idea', 'poverty', 'mourning', 'speech', 'regan', 'ada', 'grief', 'suicideprevention', 'autismawareness', 'waitandsee', 'justintime', 'welfare', 'leastofthese', 'specialneeds', 'prolife', 'timeisnow', 'iamwoman', 'advocate', 'prochoice', 'gracewins', 'noplaceforhate', 'mentalhealthmatters', 'lgbtqia', 'icandoallthings', 'gloriousunfolding', 'seesomethingsaysomething', 'specialeducation', 'disabilityawareness', 'endthestigma', 'benotafraid', 'ourturn', 'endtherword', 'lighthouses', 'setthetable', 'thywillbedone', 'invisibledisability', 'dreamsmall', 'prokids', 'emotionalsupport', 'homelessyouth', 'fape', 'specialneedsmom', '988', 'westwing', 'burntheships', 'sisterjoan', 'fostertoadopt', 'lgbtqiia', 'neurodiverse', 'lre', 'libertyandjusticeforall', 'publiceducation', '504', 'traumahealing', 'behavioralhealth', '504🇭🇳', 'womenandchildren', 'gentleparenting', 'intellectualdisabilities', 'dyslexiasquad', 'nuerodivergent', 'fostercareawareness', 'truthalwaysprevails', 'disabilityrightsarecivilrights', 'publiced', 'speechandlanguage', 'atriskyouth', 'griefandloss', 'autistictiktok', 'traumainformed', 'fostercarestories', 'publiceducationmatters', 'allglorybetogod', 'peopleoverprofits', 'adoptiontrauma', 'forsuchatimeasthis', 'separatechurchandstate', 'behaviormanagement', 'traumatok', 'medicaremedicaid', 'twiceexceptional', 'civilrightsviolations', 'socialandemotional', 'prolifevsprochoice', 'mentalhealthaction', 'presumecompetence', 'compassionatecare', 'dyslexiatiktok', 'mentalhealthinschools', 'mentalhealthtiktoks', 'compassionateparenting', 'believeforit', 'nuerodivergenttok', 'equalnotless', 'fostertrauma', 'griefandlossjourney', 'traumahealingishard', 'kidsoftrauma', 'bartletforpresident', 'preparehimroom', 'invisibledisabilitieswarrior', 'eachofusneedsallofus', 'stockdaleparadox', 'addictionisamentalhealthproblem', 'preparethemroom', 'propubliceducation', 'presumedcompetence', 'inclusionchangeslives', 'fostercareistrauma', 'ourturnfostercare', 'invisibledisabilitiescanbeterminal', 'esthersrising', 'disabilitytikik', 'publicedreform', 'buildtheboats', 'gloriusunfolding', 'callforuncommoncourage', 'thisisforourboys', 'propublived', 'seasonofro']",6,blessingsandbackpacks,#988#timeisnow#callforuncommoncourage#believeforit#EsthersRising#dosomething#dyslexiatiktok #dyslexiasquad  #stockdaleparadox #ourturn#thisisforourboys#gloriusunfolding#gentleparenting#emotionalsupport#compassionateparenting#suicideawareness#buildtheboats#lighthouses#Godknows#Setthetable#Icandoallthings#JustinTime#dreamsmall#sisterjoan#publiced #lgbtqiia #lgbtq #ourturnfostercare #fostertoadopt #trauma#griefandloss#mourning#grief #griefandlossjourney#traumainformed #traumahealing#kidsoftrauma#nuerodivergent#autistictiktok#nuerodivergenttok  #education#specialeducation#prolifevsprochoice #peopleoverprofits #LRE #parenting#prolife#prochoice#Gracewins#waitandsee#specialneedsmom  #believeforit#PrepareHimRoom#allin #PrepareThemRoom#Gloriousunfolding #ForSuchATimeAsThis#ThyWillBeDone #Benotafraid#AllGloryBeToGod#Burntheships#seesomethingsaysomething#advocate#presumedcompetence#traumatok#poverty#Iamwoman#Propubliceducation#separatechurchandstate#compassionatecare#stockdaleparadox#presumecompetence#libertyandjusticeforall#truthalwaysprevails#SayiWont#traumahealing#noplaceforhate#fostertoadopt#adoptiontrauma#prokids#propublived#fostercarestories  #fostercareawareness#mentalhealthmatters#traumahealing #traumahealingishard  #endthestigma#specialeducation#fostertrauma#IDEA#FAPE#specialneeds#specialed #publiceducationmatters #traumatok  #inclusionchangeslives#socialandemotional##SEL #ADA#504#504🇭🇳 #vets#welfare #fostercareistrauma #traumahealing #poverty#womenandchildren#endtherword#noplaceforhate#speech#speechandlanguage#mentalhealthaction#mentalhealthinschools#invisibledisabilitieswarrior#equalnotless#hope#mentalhealthtiktoks #medicaremedicaid #addictionisamentalhealthproblem #autismawareness #neurodiverse #publiceducation #intellectualdisabilities #welcomehome #publicedreform #SEL#lgbtqia#suicideawareness#behaviormanagement#disabilityawareness#SEL#behavioralhealth#homelessyouth#regan#jfk#trump #InvisibleDisability#disabilitytikik#twiceexceptional #compassionateparenting #atriskyouth#invisibledisabilitiescanbeterminal#suicideprevention#disabilityrightsarecivilrights#civilrightsviolations#leastofthese#mentalhealthmatters#eachofusneedsallofus #westwing#bartletforpresident,203,0,7226684900533882154
US,0,"['goodmorningamerica', 'goodmorningnewyork', 'dyslexia', 'learningdisability']",1,thegooodmorninggirl,I can read now yall 🤣😂🤣 I forgot to mention that part #goodmorningamerica #goodmorningnewyork #dyslexia #learningdisability   ,22,0,7226674071793192234
US,0,"['lego', 'adhd', 'fyp', 'dyslexia', 'legotiktoker', 'capcut']",89,wastelandwabbit,#CapCut what are you doing??#fyp #lego #legotiktoker #dyslexia #adhd ,749,2,7226633921952533806
US,1,"['adhd', 'dyslexia', 'adultadhd', 'learningdifferences', 'comirbidities', 'dylexiaawareness']",32,lauraedtherapist,#dylexiaawareness #dyslexia #adhd #learningdifferences #adultadhd #comirbidities ,278,1,7226585076740508971
US,0,"['rem', 'dream', 'sleep', 'dreams', 'shirt', 'supportlocal', 'dyslexic', 'luciddream', 'dyslexia', 'sleepaid', 'luciddreaming', 'supportsmallbusiness', 'lucidexplorers']",3,lucidexplorers,"My dyslexic note to my mother 😬  Plus a new series I'll be making 👍🏻 hear = hair, pitch = picture, to maro = tomorrow 😅 About Lucid Explorers Series/Playlist - Video 5 #supportsmallbusiness #supportlocal #shirt @reynspooner #LucidExplorers #luciddreaming #luciddream #dreams #rem #dream #sleep #sleepaid #dyslexia #dyslexic",52,2,7226580137385561390
US,0,"['what', 'dyslexia', 'tiktokgame']",7,abigailwetter1,WHY WAS I SO FOCUSED 🤦🏻‍♀️ #dyslexia #what #tiktokgame ,420,0,7226544225670679851
US,0,"['starwars', 'jedi', 'meditation', 'dyslexia', 'trakata', 'trataka']",45,being_manirose,#trataka #trakata #starwars #jedi #meditation #dyslexia ,688,4,7226542844079557934
US,0,"['anxiety', 'adhd', 'autism', 'autistic', 'asd', 'mentalhealth', 'autismmom', 'dyslexia', 'autismspectrum', 'disability', 'autismsupport', 'mentalhealthawareness', 'autismlove', 'adhdproblems', 'autismacceptance', 'adhdlife', 'actuallyautistic', 'adhdawareness', 'inclusion', 'neurodivergent', 'differentnotless', 'autismspectrumdisorder', 'adhdsupport', 'autismfamily', 'neurodiverse', 'neurodiversity', 'autisticadults']",9,icanhopefuture,ICAN OOTD every day! We love our ICAN team rocking their favorite ICAN gear for Spirit Week! #neurodiversity #autism #neurodivergent #adhd #actuallyautistic #autismacceptance #asd #mentalhealth #autistic #neurodiverse #autismspectrum #adhdawareness #anxiety #mentalhealthawareness #dyslexia #inclusion #disability #adhdsupport #differentnotless #adhdlife #autismspectrumdisorder #adhdproblems #autismfamily #autismlove #autismmom #autismsupport #autisticadults ,250,0,7226534259870158126
